distance_remaining_km,current_speed_kmh,day_of_week,hour_of_day,actual_time_minutes
10.725610251887812,10.37315702086097,1,7,61.081087163333954
9.09487356529545,31.134330982871287,1,6,16.283188226495508
8.314879687068856,45.90340806004304,4,9,14.527280366579385
11.412986460510249,32.13468509837179,5,7,16.71795147981384
3.527184795648894,46.610960315611116,6,19,5.472116058138697
4.047598544657787,21.650948219841737,2,19,24.170295449186696
17.304819609763587,50.65710022408627,5,7,14.16637687507227
18.949251511605837,39.42156202267262,0,18,56.6709824239851
7.779531667455182,20.53815497149531,3,16,21.44133954235282
5.779521126299299,21.83602379269165,2,16,15.929930656523254
13.057991093160807,41.40152322847685,5,10,27.404543949064937
8.47031633641288,51.496979660622166,0,9,20.32632966767574
0.9950339353767248,30.78138910145776,0,6,2.820186011900472
3.544975648640712,22.915021456379613,6,14,8.981775913459701
14.461458462524252,53.35058034553002,6,19,19.747469716953926
13.34901686724795,43.46341458754175,3,9,29.096934307238683
1.028371853817928,32.40427436415382,0,10,2.390532253489127
4.828457157692514,34.39500976396509,4,12,5.6104552666377066
5.005958533467393,20.21282339681982,0,7,14.495969691100118
13.601908500175204,41.3401315032422,5,13,16.019898233510396
0.8843554862101011,27.93712552714443,6,16,1.0
2.53011734869919,59.782258833717464,4,7,4.286523942390602
16.098363664777192,34.00917576309439,6,16,21.098649573627117
3.9816209100595055,34.294280309480655,6,15,3.8649612726191496
13.228549103111556,38.29258937053359,6,10,25.722727261520006
5.144564230411167,55.83780015593734,0,18,9.620835829340244
2.4391071588072304,50.040904992987514,1,17,1.434053513883922
5.241857724489354,32.55650348989207,0,7,11.541736929889503
14.584205171185353,45.9349632986398,6,7,10.921114716099595
17.186081128072573,39.31177493903808,4,9,43.21495031115325
16.689287359056337,34.61835243506245,0,9,46.20267476204173
8.245078827559869,19.615788639217527,6,18,31.79438618205977
13.5276601631276,33.19681317274454,6,13,23.035715453707013
4.497193760608509,22.29092935112873,0,18,13.678324786841841
6.216380740089758,55.74210749258273,0,11,6.57873530642698
17.978548461161836,26.770340674817348,4,15,38.16165362189457
0.7535375084593527,57.613200726668616,0,13,2.323132687063922
2.1674163516621276,36.65276450473556,3,18,6.693381485793458
4.553781975347532,41.57721893380801,5,12,6.35684652392737
1.0173779755394845,37.14702222446639,3,18,4.455065877806622
4.0379909842510475,16.469030848335045,4,15,14.035595783807699
11.869310438908997,28.79106095039705,1,9,44.96529649869237
8.71777873655371,14.957305613881196,3,7,37.95046381039639
17.90709836600101,41.14770220916908,6,14,21.458045487754507
16.440149453899597,32.343709760021945,5,7,22.185597947523295
7.165438358108581,48.89924857854684,2,6,6.382168481507533
5.558756951910204,21.023524049968493,5,13,13.576060494743865
7.904001959261705,18.228302921466746,3,15,23.802840949690868
12.010751379038751,30.31661154818839,2,14,21.083840602506626
5.727240996046087,56.329269160919054,4,6,7.867944137482315
12.670903703058114,45.52109075062059,5,12,12.443318679551327
8.483527217729188,30.946181239645934,1,7,21.28708610052753
11.264920026613614,35.863608487715524,2,11,17.531337298900212
9.004467318138676,14.210650558854917,2,18,57.687156781438006
6.242082311067395,59.22879481880565,5,16,5.777110679819659
18.994839485762057,43.32036523474595,3,10,49.84346369691705
15.390312986115337,24.270203423171125,2,6,37.87905588724327
3.2322069274458247,39.290419710762215,4,7,4.719944233045685
17.435125530009298,15.4741183034497,5,7,60.56861795253488
10.004908365865516,58.29183344037918,4,15,13.619630941441741
17.943768424434783,18.739249394168297,5,15,47.64944796618525
16.097177490972648,42.40151590276071,4,11,20.32736997871894
8.791663337150052,22.272723126946524,3,16,23.535847464758035
0.9381515122422892,45.87806913242679,5,17,3.1100602191714186
5.739208508006449,48.841068362014056,6,6,7.136814610795391
11.061867185886905,43.670986445571636,1,16,17.753223447469217
12.852825286609871,40.72497301275963,3,18,32.414475564656954
5.528809865947444,54.623454697600586,4,9,10.615000599141196
3.217443444420071,13.931335549487901,5,17,16.763375712178103
16.781139617586334,26.54573828900976,3,15,40.59906139691816
19.695842523719268,22.414373981542298,4,16,54.12054317021794
10.750958554902374,59.40069810327108,0,10,12.54755356510448
3.8477460740419183,29.469488983343673,0,7,8.283782523733679
5.809992867127694,46.63063496201994,2,7,7.576381729691228
0.8586181926756014,44.23625819405023,1,12,1.0
18.32882672792973,20.604061873868886,0,12,55.23474039771006
2.796146116357752,21.949884010577566,6,11,6.26856237169318
11.742071272527944,24.064228177651707,4,6,28.218188050610614
5.844076803400517,30.556363912968962,3,17,17.993759024286813
11.306471049057972,21.71625328252634,5,18,41.03345447624804
13.202697572861352,10.98257413734239,3,17,114.18585850650547
16.67996517229043,53.96965284035977,2,8,26.485935905319828
4.525214799331763,58.2804915690442,3,14,3.663056141129589
0.7144186588403694,27.078519351578397,0,15,1.5940336012637206
3.169269786341742,26.925343971273644,3,6,7.189970188407371
18.05036351603805,10.35459063871855,0,7,104.97750598680138
17.54085651246905,44.012534416518704,0,13,20.37415750664161
12.149555492321012,51.27199478743144,1,12,14.458593024235824
12.210078778456241,17.33041501800016,2,14,39.834473056201375
13.468215153651983,17.983317468357537,6,15,38.786566188514996
3.919739933157267,49.50416249857189,6,17,9.471472571218754
18.331032945536716,40.81453741770723,4,17,40.02855060795317
8.666025235395425,12.243027881385851,6,9,44.45871473711431
7.9712013008652,41.127349523114084,0,9,22.315899417887707
10.618895253015332,25.445886142188304,5,12,19.87500185034442
1.4158363521135735,28.436257773542298,2,6,4.137382571710351
3.7425256907435482,48.48657091484401,4,15,6.432960140315728
14.891655520314224,50.54675963363053,6,17,28.7042069686437
2.1145740245399662,30.01783134199153,6,14,1.0
12.26146613459457,57.35764680031774,5,7,8.658461114811734
5.284307638785759,30.32313589760361,3,6,10.571589411458763
8.091264473818542,48.591801761505494,2,12,11.649898842095919
6.1295278670286475,34.193863228212955,5,11,10.208013514796953
7.435617971066508,54.8766163261042,6,17,8.827726135510472
14.521395151092786,55.38806218250893,2,8,29.00536124340102
6.293873454651913,14.370840393554193,2,6,25.258082940386664
11.544890485789495,56.824666565511286,6,17,12.211728422070587
9.782982842882443,51.27674207602078,3,10,18.239426165951986
13.441587724571638,49.565535715633345,3,15,14.281174885013128
18.768179916832782,20.04556698427612,6,19,71.63273445222146
14.78515589559988,50.25596043773324,2,9,29.43465570458527
4.691337382519757,52.50663673425184,5,10,7.858225890674254
1.108071133695051,24.457516722707545,1,6,1.0
5.614148863846589,57.613003918116185,0,6,2.4237864455889775
12.104019648654969,12.493007319958213,3,10,78.65457823173602
1.5028033629428819,17.495462662356985,6,11,7.083154992475064
10.179141820424109,36.87905690257571,1,10,21.99197886156909
12.13843555387934,38.78962355611549,3,7,20.375951446369655
7.017755870930736,42.25750416504517,2,14,10.324365950514206
15.532787973043527,10.848456465773323,6,10,118.19805216517811
2.57866593610855,58.01833873110651,1,16,1.0
1.9651867438482709,12.2294046367072,6,16,6.899921570454591
14.699680745970266,17.15309763617012,5,10,57.85413735921591
10.16208066602087,10.70072587630285,5,15,48.54624878688955
13.923846730340852,38.34292166470473,4,14,22.15483842666352
8.979133102773051,56.613344196048615,0,8,21.389298186762023
5.304839648162583,43.29735830402321,0,10,13.731758271200642
16.472495194646896,51.13287342402137,3,18,23.228679505240727
16.088609639895097,10.664060172929004,0,17,158.29126971441377
14.046581181661322,37.100764923986304,6,10,29.628567386977597
5.806830175984272,32.97814887527609,6,7,9.578253358503698
12.009498003947199,34.94839721103965,4,16,21.623547417456678
7.538990990330523,13.610659266759397,5,9,36.89243886794178
2.285850429869366,44.221768053465375,1,16,4.0621991941111695
18.387614721513735,35.161020742931726,1,16,32.46998145191127
3.1679633029197474,48.257442493063195,5,7,3.7552838807142805
19.029628399505647,34.264531703085765,2,10,50.579014314607065
9.197112572680137,17.469081811321605,5,15,23.154831720374514
4.110092112353083,42.4128477038911,1,18,7.74848897620276
11.067068473877983,18.619318105258312,3,17,53.875405231670705
17.52244379958996,53.619728167740746,4,7,20.480667875298934
14.778385284986443,40.65581195346208,5,15,17.92513939814584
16.22794238329827,17.860194177847713,2,19,81.84006467500896
13.346275650858988,58.116902874060344,3,14,13.52663278613986
13.999393008098123,35.91827316676603,5,15,24.15232898849366
17.059315205523728,13.64492259358275,3,11,79.06841833385087
5.368526172754126,41.341645220753364,5,13,3.197973624082163
10.043786791041239,22.659945350640513,3,14,27.90739804408717
4.813584115482243,50.18467259386512,6,18,9.099622208364913
19.759526155934616,50.891103678309534,0,13,19.051207611342313
18.90915712388896,58.94736779273309,3,10,23.616504452851974
1.268822821685865,35.09347655122519,6,10,3.3011825782893665
14.258715864055926,32.747843986386854,0,11,26.113314681384633
18.542342189605485,47.67378027232403,1,19,44.63854647769554
4.021219229983004,16.62353281709633,0,6,14.672078719789825
11.574931995776275,37.34577568965621,3,18,38.27111778922605
18.352021802966817,37.31238000654255,4,16,32.6075683903087
1.1619465824230775,14.47365614051936,4,13,6.357969491403827
14.099695211313378,30.899204275345678,1,7,29.72937886109929
6.29830564376474,52.6642399283601,3,11,5.060777294420404
18.525725809842342,52.80768109973302,0,19,31.97312114078354
19.43563578072467,14.961883245984051,4,19,127.54943635758792
18.91319653771196,14.536044137391542,5,14,61.67282201451777
9.747177224820543,23.134773850096764,2,18,50.7084855335964
17.309831694291614,53.73830312769967,3,8,24.523921111626453
16.968713271433874,16.44512925367495,6,7,49.80438098531882
6.722459228243485,45.99984013137231,6,15,7.617011463497994
16.663851745938207,15.05828098065516,5,10,70.28616809227749
1.221648876952106,41.15689268739127,5,16,1.7363385396210065
12.127262630400034,27.80336495595724,3,14,24.76888205185541
4.9851723271102095,49.44569814829335,2,11,4.634492500954895
2.8510542726569366,21.68452244126818,4,19,13.293697724695885
2.0005874317695787,41.960091469497996,2,13,2.1132887701837766
14.077631129623725,21.78412672879425,1,13,37.672620997664865
7.12756179347729,45.68301415560769,0,12,10.309084426715348
14.632952044810848,53.68390172803744,0,10,31.05106803674231
1.7744486455793762,16.340089956338,5,7,6.536723844407879
6.648161587696902,53.329784429775174,4,19,11.829941136373744
11.020080201319075,39.6787627207149,2,15,18.440283591366804
15.919101714359789,16.355524543351198,5,15,44.8657997260416
6.715673807175364,31.3770927679856,3,10,18.7846518460703
12.704881840521677,18.043014674254895,5,17,45.63900607051936
17.776566090605648,45.01739444332848,3,12,22.603652292124984
12.50933216955494,47.943406720897485,3,17,27.912731727966452
5.042709757695858,15.289826013639948,1,17,35.226572039578144
0.9758152403524913,35.30699263473222,1,12,1.0
17.466928041068133,50.73125280129586,3,16,20.163625516220527
0.9147535115825491,56.80815207754983,4,18,3.2806950609405634
17.556682617341888,35.675893337088496,1,7,32.853871338356974
10.814274113530633,57.513961180570355,1,12,8.325903417697312
18.811820121001475,36.78444852280149,0,11,32.340946870474056
16.076273097586473,29.709524729995398,5,12,27.759821504159234
19.95971515540008,52.41015642764477,0,16,25.453011514444476
7.338880401308348,34.64913552290445,4,13,7.365938500897518
15.460171634156975,33.59512552822615,1,9,50.74886051752646
8.337652815380222,34.51562447049142,6,6,12.476765454043628
9.857574595926222,52.339250093487266,1,13,12.217694529304287
12.736356532758217,51.597077084402606,2,13,16.88855312874879
17.536703726633604,30.17599962201056,4,8,46.94959560185217
19.689627649386257,26.66499299352625,6,8,49.138618700030634
15.481331570358105,34.59640120195647,5,10,30.75029449948598
8.646452252263009,38.63862548685545,5,19,17.209860223577017
8.716461544402868,21.91686053139985,6,8,32.50198924351135
14.882854880983384,49.697754235779534,5,19,19.961330690807582
5.156154342481895,34.32413828662114,6,10,11.779254356305072
2.6542452060621957,26.70227742099798,4,13,6.81616631586736
7.415132073995142,15.34104964819953,6,6,21.85792802251828
6.101160337254594,21.942258020180347,6,7,13.426553615506387
6.278008348891807,57.46405858779919,2,7,10.0431256050489
5.055351145473244,25.25498434097633,2,17,22.925207099320208
1.3208171979090566,18.442964468351768,0,9,7.744699600235788
0.8485417273015693,33.03363958274966,4,14,1.0
19.760586599852616,25.354387168012437,4,7,49.44080797617215
8.841576107849315,11.757962513559708,2,17,64.54170172218082
7.994369619613793,26.157260863970862,3,19,21.824507454944875
13.753122012514861,37.20543119697343,3,16,23.01961899483121
4.755950813368751,37.585618600998345,0,18,11.846224286697117
19.024243087029394,27.827946058844436,3,17,75.65472009535952
15.833727781103265,32.36513781263003,3,14,24.888996447827413
2.2435145450890603,58.27589591173832,3,12,1.0
8.642825127806104,28.86742386151558,1,15,17.733585097135286
17.642806997462213,22.911340662999148,0,13,45.42196565962181
18.9222744346825,22.173352203338005,2,6,52.08608628423463
9.61432946937246,32.88823063520671,3,18,30.396027708542704
12.4615220896088,47.9760074358472,5,10,21.162938077767524
3.757161948795467,20.299409209423658,6,14,6.0862240436087705
19.82778820967104,45.464806357038405,1,17,52.31180986246223
5.017598176977146,11.057491167470815,3,9,55.287828988704355
18.88326959563495,30.9466488991973,6,7,30.631816531181904
13.168109655351184,48.793253260139345,6,11,13.72232060786206
12.350867500137753,26.936647788721572,1,7,29.70576076509955
10.497425964821918,38.18685507226998,0,8,22.322285048433326
4.998061328496294,20.24896164129554,5,19,17.58873671111469
3.942296624107411,47.099769556308615,5,13,5.354649095372319
4.799481076868419,12.613955163437982,5,8,29.937217649191314
4.135546111812963,52.627132243775016,3,7,2.325668340686006
15.701897234551689,19.909819321083408,1,11,47.59730173777748
7.327442553751236,53.71990158541654,5,19,8.814496919673985
1.6279321929862292,27.626462065025866,6,8,8.743626259582928
19.397501287745822,46.13417872372433,6,6,20.38170053493744
17.733824756786802,25.961264889309422,4,17,80.32317574252032
18.591169522306654,55.29558356173238,4,19,32.3060044553235
19.900702541605487,16.331856275918717,1,19,101.97519962255492
3.890957359780002,18.925989463629936,3,8,16.895862477825673
8.226719368601845,34.65150625794011,3,11,15.105560998620188
15.28565027622978,14.096921951907307,0,8,96.52767910931651
14.072402052048949,19.799009235088096,0,14,44.55728118010082
3.5009701736271737,57.188319110600716,5,12,2.6034371125108855
16.408745937317047,58.82448305739436,2,19,30.86016518521898
4.876591150814883,28.812966466521097,6,10,11.852551696866458
4.86444348904115,56.164301050696785,0,7,7.873908561314147
10.971001246421565,37.24123378367159,3,14,19.853477692544363
12.062328729413212,23.487123293688352,6,10,34.02356283098338
11.811681052837319,45.119936054029935,2,12,16.807998813014503
2.2839933292562202,42.94509032874286,0,14,7.052860272954508
17.61048682129242,59.45626595543667,1,9,25.701567631985583
5.679200830479768,23.252364370464164,4,14,14.40165313406094
3.0255409650146814,43.60297513308677,0,6,3.2870345631192084
17.830587557445057,12.601187751472345,0,17,168.76381133164085
19.13520421548019,15.68230193483597,1,11,72.95634682055872
17.311488536676286,10.195918747554662,3,7,100.50171090429784
16.285563457135122,59.97303405298366,5,13,11.853029337708882
13.277218622460923,50.11368485737389,1,10,28.89625752362227
11.241718726878217,49.33615073667704,5,8,20.03080980711391
2.1962418182724974,35.48630376440899,0,7,1.0
8.464837654878625,25.003354145272,3,13,16.810391829379576
7.767426081740123,17.563214223133798,2,12,22.340576279652485
5.565198783326361,24.233736942323183,0,14,10.943816149418888
14.606692216927406,28.798561096456957,1,13,28.032259528512867
10.16957683403603,47.8155048490147,2,16,10.81297525253474
2.0804012101991347,36.98308944515762,4,9,6.7145034932552905
4.793572438021321,13.874181327774135,2,7,18.186190277256166
13.823545891362121,10.901450447945612,1,19,122.3103394404188
1.9845517600608535,15.116608976703159,6,18,4.647833475416606
17.09853482395099,30.524935684868968,2,7,32.28817867275729
10.155357276772499,56.659645852450915,1,7,12.201841461754327
9.871438257869636,41.87012406046108,6,19,16.689608151270054
12.051951800860593,50.091294993775755,0,16,14.59995993788277
16.58127883554041,33.31872972522743,6,17,39.81637910420157
7.2822795540927645,28.08330415975214,3,11,12.988956789162916
13.72131497490174,15.420018635831136,4,12,52.57275446819142
11.531773297917926,53.79665110931025,6,17,19.955500732265158
5.707051268303716,49.158001451395144,3,11,8.904878582846461
17.63328473392558,18.405904879886258,3,7,58.2086040757588
16.049807421335096,35.61302819381302,3,9,40.02168077525463
13.339810775839297,34.36874039606224,6,8,21.99109544698233
17.086343717337716,41.25457763432643,1,16,21.843425911879407
17.412236918716147,57.30934469956306,1,18,26.52073386888864
14.313078045943179,38.98857208812398,4,9,31.176196163478476
16.821759903091603,37.01086333893093,1,10,43.161138743488664
14.100693502551032,12.516146646733198,5,12,56.200220703359605
13.762745049325858,13.145373800901197,1,19,87.73259272820519
12.562921875196094,19.367339566339446,1,14,42.257439510496184
15.177974471374004,11.623538584587415,1,16,77.45054439531405
3.5927995532149373,47.167644778500616,0,7,3.7826572341723104
17.676979804379105,46.16651519969815,4,13,23.107707218687015
17.500948791032023,16.802811721582145,5,8,68.40145141107904
1.0703220191739033,51.803945039764045,1,14,2.0757948559124424
16.603426636012873,17.7393017423056,4,15,54.068666702430846
3.0129624157321815,25.05877934986794,2,17,11.333445751296681
7.034817658053267,22.44884495806825,0,9,29.983701236864604
14.998410997686351,28.61535492865239,6,8,40.754861393889705
3.63481797294201,22.733188294498092,1,15,6.843089445806545
16.450356970321714,34.4475463219226,5,11,24.6668962730883
16.726616470175966,30.37039406773427,0,15,32.333568651791914
10.395620808336306,59.328474538966326,5,18,13.571601952140783
0.6245244984782548,12.796317506411283,6,14,1.0
6.097243596910799,17.10906881936758,6,12,17.08787707512253
12.530074908326974,12.641294695430124,0,9,115.61568532845786
19.63313047153476,41.29205974911879,2,8,34.390644688442535
12.820363776825033,12.725463870685978,4,15,58.682795642347216
5.566169830751116,51.821986868806164,0,9,9.558099961106027
12.86311121044242,35.59693153409639,3,8,39.16634035662401
11.029714904459182,36.35038122907669,6,17,18.947754347713513
15.7069852054473,38.079725385609706,2,8,37.75542070296293
2.586122457125689,18.540685315310537,6,17,12.496257869287453
15.340044098789546,19.88451515572438,3,19,85.35263355493042
11.05469828418415,25.940866143650233,2,18,40.645880681754086
19.278344075250395,39.67482079109257,6,14,24.37959381365665
7.166507237754379,20.505888797010726,3,9,35.05651384154369
12.836126916111988,15.816586356663063,3,14,46.38090025440654
18.674548057445342,58.50584432092161,6,17,19.958451062498572
2.4989396958182457,11.099090740481145,6,15,7.197982705484769
18.775955501110797,50.13487026680108,5,10,28.37012386613976
13.913771584865861,49.4017574787511,0,12,17.764754767544225
1.8228226525508522,24.8607056922548,0,19,3.7522960016502296
6.368789555462917,16.78133080036567,2,10,45.800388340004304
14.309355728582991,17.28143233527117,4,6,48.350876234091686
1.813336728641048,44.87158086185963,6,7,1.0
11.85232397343733,42.140329554308686,5,16,11.549709754589568
7.244719610582656,49.137283712569335,0,10,13.653722256587233
12.607852596465804,56.874058619955235,0,11,9.953131026921255
1.3919696593440005,44.5963681633296,5,12,1.0
17.49496771997134,17.792576827572173,1,7,57.812084768149916
19.48303489895924,22.172130838270533,5,15,41.06326587357409
19.393118178070985,52.10968654365573,0,14,23.582801300076802
15.118210718987031,20.46530379171043,4,11,44.14116046153269
3.0366816825473233,13.626115847724071,1,7,13.192594990464832
15.286132320615941,45.164002702112526,3,7,17.067874976612426
0.9794448709466295,30.1263177745071,5,8,2.000573868582388
0.9314092548154465,56.00200262729518,3,6,1.0
6.8103992734160546,42.51275355468308,1,14,10.086712328027017
10.028542212890983,14.520948889583037,1,19,82.17701014870117
15.522944647251968,57.392828362683034,1,15,14.669041545807957
13.824259843826852,22.927863182012295,2,16,36.92742700334754
9.195102774346593,26.86062452031429,5,9,29.213958510981605
5.835719992492485,30.1130206841771,6,10,20.804379344380163
19.943927753075368,12.561214820215662,4,12,95.72035358542739
8.810535393601473,34.825771111530244,4,6,13.102057797884598
9.302046974428672,16.16592455376461,3,8,60.57342893915727
3.6906645132375493,30.048516334417588,3,19,12.465177878565699
15.998786200623623,27.535489399604216,6,8,51.08636381432149
14.026803402739029,48.64200417132517,3,7,18.29311204619777
4.8050074493808275,50.15852558163655,5,13,5.557283432064289
2.1064303895089327,17.6706441194544,0,10,9.399222001970225
13.769736390456906,28.32755936896131,3,6,29.29668004405772
13.262968678482137,28.667658051591584,1,17,37.45864391798251
5.828560776465082,17.57052219680425,3,7,18.55216145505638
19.041839463883,49.92267525255953,1,6,25.578688747737743
3.4456288897275544,45.36141641677116,2,11,1.0
8.930528620330737,19.519089314851737,0,14,28.805558104817838
18.90051044326818,28.33609542968995,0,16,37.583979813968185
8.684682680059385,15.290251242825711,6,12,26.77637111868934
12.951255979449668,41.4103298546522,5,10,23.300593851029788
8.253090760274489,16.068596227430984,5,17,39.54827554648109
5.8471964457990655,59.29670843124589,4,18,11.085969166048358
19.68756413521665,49.03410373439311,2,8,47.59258818513133
8.48201312314334,29.511927479199752,6,17,28.134884424754805
17.934934471743123,38.92819661396772,5,17,26.801107298285864
4.984114814876181,55.56709081082044,1,13,6.6145374826066465
4.6555417284891245,37.704964019791305,2,15,7.38785211025448
1.1071146162479715,18.72492431989776,0,9,7.298764805413912
13.20750309482976,28.935167779057966,1,14,25.2032124797064
7.686263702613342,52.15724325148727,6,10,13.106683577114131
17.354985871872923,42.210650799480895,6,19,39.93169923358275
9.727593180485364,42.536219216690014,2,11,12.728118761283266
19.379771844337075,53.34107428442446,0,10,33.454585781194616
4.117747556210862,54.69865287312523,5,15,4.565372015987928
17.43815177513441,55.98962858897181,1,17,23.928661874436305
15.643638629438964,14.742459662657804,1,16,65.21854236584666
15.532975970559015,37.20630009815504,0,12,20.44308087162749
16.97327294827931,47.02547606091593,1,12,17.825533619474538
15.339967823388479,47.84634225635069,5,6,13.320793517304473
12.7112962718126,40.33581009850019,5,7,15.689263987016824
3.0592751148065576,18.339366759183708,5,12,6.497161911928556
1.1342605000794124,49.871027697083214,0,13,1.0
18.456533032405893,46.00556667574729,3,9,45.13247430066149
12.524681133154392,14.306788577451815,3,11,52.726916070482645
16.03247717403544,33.19049123371882,6,16,21.91299173480544
9.889685854494726,18.69886997609018,6,17,34.54281928615012
2.7875096847666923,26.873852285648596,1,15,6.23774001657344
2.9411229479497334,10.904054610284271,5,8,23.32207626333131
13.868523100964941,30.016493420537913,1,12,25.293308708326695
8.890964950539523,37.49384605781052,0,16,17.38979812845473
4.410232170656566,40.97912964135434,1,8,8.629620844146318
10.086093661458019,43.17451725643551,4,16,12.743343171109165
1.7520742729651146,51.814565655123,3,12,2.297424747684717
11.848442337330777,20.7731453637865,1,17,52.28829440288423
5.745371386484405,16.024091121923398,1,16,17.04485806021039
16.05240246242517,52.57685859489628,2,17,32.50049276741554
6.552058199009688,17.830640744632493,1,16,23.20363433747513
9.376792907095123,58.738004066809765,4,13,11.634103447296049
0.7266005282079624,52.12691146993185,3,8,1.01394122878271
1.912714311993898,35.04383029447996,2,7,2.5626569966234216
8.153624349930354,59.07107124610126,0,17,15.979528860968426
9.858807276983908,14.86883645540021,6,11,35.41002214406761
12.200400688326422,25.15328805875508,0,9,35.443699446782915
6.187420284831413,41.91122075203057,3,13,8.493076813984082
14.052146779467579,27.500343423658936,6,18,38.316341196255436
17.27238674518949,56.41862759903959,0,19,24.471364248247927
15.707094283420322,13.281304408890879,4,7,71.08411489629452
1.2725670942929643,37.47059160304823,1,9,8.481274639053106
9.869885471527665,39.54331336975572,3,7,15.882566880725651
2.54613847915441,42.63640618886121,6,19,5.694619167894244
5.219877809319286,22.78331116659072,2,7,13.089185065888328
19.739920568709355,28.22832137599322,1,7,43.130297855211076
3.278663086579508,52.184026483248886,0,6,6.201454063137674
10.228318992301443,19.74713844850799,0,9,50.01107004264445
12.554036819203322,51.343392358668105,2,7,14.478103573228498
14.198066925610027,38.13277114513712,4,14,23.039439518647647
11.413149327994825,48.109375559704105,2,14,14.12128271657715
0.6905315246740813,45.680368313173574,3,16,1.0
6.865995510757842,20.37557476924395,2,16,23.008679554077588
10.595377046001873,38.440636821693644,0,12,16.945033822626176
2.2133967333242506,53.386157640254616,4,11,1.0853572710314947
7.337225158579025,31.605811840096468,4,17,26.355412634144106
1.147460621431648,58.329538511165836,5,8,4.409988798740023
2.0322806945229046,32.610755005085906,2,19,8.573132770774038
8.240003885931124,17.139281833394236,3,17,43.328961365968624
3.087957203839677,29.47173400388366,0,19,8.676572812341607
11.567046541100384,57.58512031952686,1,12,9.971943237066458
13.944566898176681,25.98604246699271,4,6,32.705036896094775
16.111440632627115,53.40490799335314,2,14,20.298195039505256
4.402929762773796,54.06253408409449,5,9,7.585040378715496
3.76591035405186,27.509326216598055,3,11,11.717885710698006
2.5390728865208048,14.162882902531607,3,11,6.875854239324811
12.910389866100916,46.22789545794091,6,16,13.685656524238123
14.276276666494573,25.5756149506993,0,8,43.56045955928559
1.1159298241000197,49.14618071287862,4,9,1.3716215207056406
18.756138801751952,32.13274241302166,0,18,62.88760315102254
1.513440031203712,34.26333711713108,5,16,1.0
11.055278538370874,48.89547033742684,1,15,13.774817639930577
14.32668012929287,29.118166553081394,1,8,41.14160386400053
17.48389791304867,32.15636726614572,1,18,56.8865830717332
14.424695176582341,28.809523438481108,3,11,31.071389227185396
16.13369761986094,28.367025763864,4,6,33.72341795255641
7.119278754584718,36.29732884507297,0,13,11.607274207098714
16.389089718056987,50.43997222505754,0,13,21.659210051502672
2.062239504501165,28.088415596128293,5,14,6.2059386027625525
17.94892479318029,36.21273602688683,1,11,27.87130055933775
11.178051334997857,43.53636627213004,4,6,13.938801316785645
16.437306514268627,23.47197231518275,4,8,81.04263462413437
9.320206548106853,23.87614024511963,5,6,17.48790221944844
13.049765056332237,56.67065635117274,2,18,15.972634113850221
10.764851888254208,46.17672866655443,4,10,23.463088956890587
14.765995674228972,38.85933381116544,4,8,27.460325725930602
2.0917846495964967,42.3860027210306,0,19,2.39273747097039
1.676865637815994,11.46497215517092,5,7,7.901035570475561
5.318513063197855,40.905148278084845,4,8,14.626684814031412
3.6111212622071727,35.47544366121009,4,14,7.342102597484388
17.499779548547934,37.287483988971786,0,16,26.189673089007947
4.774672753481864,27.971191341540855,4,13,11.509783460002838
19.52937248847306,14.073694885647095,0,18,136.94811866650193
7.069467939536583,19.66696168060261,2,8,35.41697280135893
4.051299355929636,57.537235660633584,3,16,7.433276280599266
15.899120889278343,30.4349781135467,6,7,25.300436493648267
13.344801622267084,33.334157791543205,0,10,45.21219586804932
10.21481647083621,12.63548949267195,0,17,86.52756594720033
11.32958924328381,11.878311477199029,4,17,98.639707884385
14.524434676309145,45.85907235233788,0,18,31.364731895377957
4.954867455960326,36.90473320605557,5,17,15.055062391805237
19.928511363106466,35.435299210813334,1,6,30.204302420004765
19.508466661862272,22.156226521133433,1,9,96.30690491163679
13.181350883765269,47.23753658149611,2,13,16.44745589126324
4.39107779311833,18.411828955424596,0,6,13.576730721331947
13.76445072741018,19.496737183051003,5,10,66.2105066741489
1.9078689750939288,33.035608567413774,4,17,9.749334073545931
1.0977237930132182,24.313993105597046,4,9,3.6742484040476104
5.524816325968667,22.37314906165732,6,11,12.64677808531264
9.521147656416668,42.26188222766658,3,12,12.29223897945419
17.43131385546342,42.54858726092723,2,14,25.379184283562417
14.679796860443007,51.22585348999646,5,6,15.626719032121791
14.98277716339963,30.885428348648794,5,16,23.136448964801463
8.79712002173747,13.654254551307512,6,15,29.781658780958914
7.245732354665777,23.683319246072884,6,9,18.967653153001155
7.7352558781997525,59.000273159840845,4,11,8.936481272872772
19.75916649285313,39.812928761635106,3,15,31.510941033233102
1.2821292325434084,45.48685424005102,4,12,2.2052621910047217
17.407114174387747,10.367891481270727,3,12,100.57768397070795
11.78417046716167,35.91028660912605,1,13,22.246980823231727
9.053000674197014,11.876432876590156,5,19,66.570087652204
14.642524378095162,38.461510604572396,6,15,17.449377908725264
9.990044357781706,56.038542481803766,1,13,14.283646448307737
17.531753142592382,58.420956525020394,4,13,17.812117581903465
18.06368634821954,37.02763376944621,2,13,30.588693975913422
8.72355807403238,32.9102402626108,0,17,26.67571771735953
5.898142046083506,57.2508547124247,2,13,8.183344220549726
